season,season_type,game_date,game_id,event_num,period,clock,team_away,team_home,player1_name,player2_name,description,event_video_link,event_video_link_with_title
2016-17,Regular Season,2017-02-06,0021600770,265,2,01:41,OKC,IND,203500 Steven Adams,201566 Russell Westbrook,[OKC 48-35] Adams Dunk Shot: Made (12 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=265&GameID=0021600770&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=265&GameID=0021600770&Season=2016-17&flag=1&title=%5BOKC%2048-35%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2017-02-09,0021600796,94,1,03:05,CLE,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 21-21] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=94&GameID=0021600796&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=94&GameID=0021600796&Season=2016-17&flag=1&title=%5BOKC%2021-21%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2017-02-11,0021600813,60,1,06:13,GSW,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 17-10] Adams Cutting Dunk Shot: Made (6 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=60&GameID=0021600813&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=60&GameID=0021600813&Season=2016-17&flag=1&title=%5BOKC%2017-10%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2017-02-24,0021600861,24,1,09:23,LAL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 7-5] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=24&GameID=0021600861&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=24&GameID=0021600861&Season=2016-17&flag=1&title=%5BOKC%207-5%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2017-02-26,0021600880,207,2,05:20,NOP,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 47-48] Adams Cutting Dunk Shot: Made (10 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=207&GameID=0021600880&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=207&GameID=0021600880&Season=2016-17&flag=1&title=%5BOKC%2047-48%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2017-02-26,0021600880,321,3,09:05,NOP,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 70-68] Adams Cutting Dunk Shot: Made (13 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=321&GameID=0021600880&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=321&GameID=0021600880&Season=2016-17&flag=1&title=%5BOKC%2070-68%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2813%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2016-17,Regular Season,2017-02-28,0021600893,201,2,01:39,UTA,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 59-46] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=201&GameID=0021600893&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=201&GameID=0021600893&Season=2016-17&flag=1&title=%5BOKC%2059-46%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Regular Season,2017-03-03,0021600916,374,3,05:24,OKC,PHX,203500 Steven Adams,201566 Russell Westbrook,[OKC 65-77] Adams Alley Oop Dunk Shot: Made (7 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=374&GameID=0021600916&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=374&GameID=0021600916&Season=2016-17&flag=1&title=%5BOKC%2065-77%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%287%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2017-03-14,0021601000,6,1,10:57,OKC,BKN,203500 Steven Adams,201566 Russell Westbrook,[OKC 2-3] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=6&GameID=0021601000&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=6&GameID=0021601000&Season=2016-17&flag=1&title=%5BOKC%202-3%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2017-03-14,0021601000,42,1,07:10,OKC,BKN,203500 Steven Adams,201566 Russell Westbrook,[OKC 16-11] Adams Dunk Shot: Made (4 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=42&GameID=0021601000&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=42&GameID=0021601000&Season=2016-17&flag=1&title=%5BOKC%2016-11%5D%20Adams%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2017-03-16,0021601015,19,1,09:12,OKC,TOR,203500 Steven Adams,201566 Russell Westbrook,[OKC 6-2] Adams Running Dunk Shot: Made (4 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=19&GameID=0021601015&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=19&GameID=0021601015&Season=2016-17&flag=1&title=%5BOKC%206-2%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2017-03-16,0021601015,368,3,05:59,OKC,TOR,203500 Steven Adams,201566 Russell Westbrook,[OKC 75-60] Adams Cutting Dunk Shot: Made (10 PTS) Assist: Westbrook (13 AST),https://www.nba.com/stats/events?GameEventID=368&GameID=0021601015&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=368&GameID=0021601015&Season=2016-17&flag=1&title=%5BOKC%2075-60%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%2813%20AST%29
2016-17,Regular Season,2017-03-18,0021601028,59,1,05:59,SAC,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 11-10] Adams Alley Oop Dunk Shot: Made (4 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=59&GameID=0021601028&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=59&GameID=0021601028&Season=2016-17&flag=1&title=%5BOKC%2011-10%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2017-03-18,0021601028,258,2,03:09,SAC,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 53-35] Adams Cutting Dunk Shot: Made (11 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=258&GameID=0021601028&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=258&GameID=0021601028&Season=2016-17&flag=1&title=%5BOKC%2053-35%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2811%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2017-03-20,0021601049,280,2,01:43,GSW,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 37-52] Adams Running Dunk Shot: Made (8 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=280&GameID=0021601049&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=280&GameID=0021601049&Season=2016-17&flag=1&title=%5BOKC%2037-52%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2017-03-26,0021601091,91,1,02:29,OKC,HOU,203500 Steven Adams,201566 Russell Westbrook,[OKC 27-29] Adams Dunk Shot: Made (5 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=91&GameID=0021601091&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=91&GameID=0021601091&Season=2016-17&flag=1&title=%5BOKC%2027-29%5D%20Adams%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2017-03-27,0021601100,329,3,07:00,OKC,DAL,203500 Steven Adams,201566 Russell Westbrook,[OKC 53-55] Adams Driving Dunk Shot: Made (6 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=329&GameID=0021601100&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=329&GameID=0021601100&Season=2016-17&flag=1&title=%5BOKC%2053-55%5D%20Adams%20Driving%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Regular Season,2017-03-31,0021601135,544,4,00:39.1,SAS,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 95-94] Adams Cutting Dunk Shot: Made (13 PTS) Assist: Westbrook (12 AST),https://www.nba.com/stats/events?GameEventID=544&GameID=0021601135&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=544&GameID=0021601135&Season=2016-17&flag=1&title=%5BOKC%2095-94%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2813%20PTS%29%20Assist%3A%20Westbrook%20%2812%20AST%29
2016-17,Regular Season,2017-04-04,0021601159,354,3,04:53,MIL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 78-48] Adams Alley Oop Dunk Shot: Made (9 PTS) Assist: Westbrook (12 AST),https://www.nba.com/stats/events?GameEventID=354&GameID=0021601159&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=354&GameID=0021601159&Season=2016-17&flag=1&title=%5BOKC%2078-48%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%289%20PTS%29%20Assist%3A%20Westbrook%20%2812%20AST%29
2016-17,Regular Season,2017-04-09,0021601198,199,2,05:05,OKC,DEN,203500 Steven Adams,201566 Russell Westbrook,[OKC 39-44] Adams Dunk Shot: Made (6 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=199&GameID=0021601198&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=199&GameID=0021601198&Season=2016-17&flag=1&title=%5BOKC%2039-44%5D%20Adams%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
2016-17,Regular Season,2017-04-12,0021601225,71,1,05:25,DEN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 11-14] Adams Alley Oop Dunk Shot: Made (6 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=71&GameID=0021601225&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=71&GameID=0021601225&Season=2016-17&flag=1&title=%5BOKC%2011-14%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2017-04-12,0021601225,259,2,01:52,DEN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 62-47] Adams Alley Oop Dunk Shot: Made (8 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=259&GameID=0021601225&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=259&GameID=0021601225&Season=2016-17&flag=1&title=%5BOKC%2062-47%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Playoffs,2017-04-19,0041600162,15,1,09:49,OKC,HOU,203500 Steven Adams,201566 Russell Westbrook,[OKC 6-2] Adams Dunk Shot: Made (2 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=15&GameID=0041600162&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=15&GameID=0041600162&Season=2016-17&flag=1&title=%5BOKC%206-2%5D%20Adams%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Playoffs,2017-04-19,0041600162,212,2,07:45,OKC,HOU,203500 Steven Adams,201566 Russell Westbrook,[OKC 48-42] Adams Alley Oop Dunk Shot: Made (5 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=212&GameID=0041600162&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=212&GameID=0041600162&Season=2016-17&flag=1&title=%5BOKC%2048-42%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Playoffs,2017-04-23,0041600164,53,1,06:28,HOU,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 15-9] Adams Driving Dunk Shot: Made (6 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=53&GameID=0041600164&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=53&GameID=0041600164&Season=2016-17&flag=1&title=%5BOKC%2015-9%5D%20Adams%20Driving%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Playoffs,2017-04-23,0041600164,311,3,08:19,HOU,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 70-56] Adams Running Dunk Shot: Made (14 PTS) Assist: Westbrook (12 AST),https://www.nba.com/stats/events?GameEventID=311&GameID=0041600164&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=311&GameID=0041600164&Season=2016-17&flag=1&title=%5BOKC%2070-56%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%2814%20PTS%29%20Assist%3A%20Westbrook%20%2812%20AST%29
2017-18,Regular Season,2017-10-19,0021700015,438,3,05:50,NYK,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 67-52] Adams Alley Oop Dunk Shot: Made (8 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=438&GameID=0021700015&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=438&GameID=0021700015&Season=2017-18&flag=1&title=%5BOKC%2067-52%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2017-18,Regular Season,2017-10-21,0021700036,540,4,07:32,OKC,UTA,203500 Steven Adams,201566 Russell Westbrook,[OKC 71-81] Adams Cutting Dunk Shot: Made (8 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=540&GameID=0021700036&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=540&GameID=0021700036&Season=2017-18&flag=1&title=%5BOKC%2071-81%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2017-18,Regular Season,2017-10-22,0021700039,251,2,03:58,MIN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 46-50] Adams Cutting Dunk Shot: Made (10 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=251&GameID=0021700039&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=251&GameID=0021700039&Season=2017-18&flag=1&title=%5BOKC%2046-50%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2017-18,Regular Season,2017-10-25,0021700060,46,1,08:30,IND,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 7-5] Adams Running Dunk Shot: Made (2 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=46&GameID=0021700060&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=46&GameID=0021700060&Season=2017-18&flag=1&title=%5BOKC%207-5%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2017-18,Regular Season,2017-10-25,0021700060,108,1,04:25,IND,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 18-17] Adams Cutting Dunk Shot: Made (7 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=108&GameID=0021700060&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=108&GameID=0021700060&Season=2017-18&flag=1&title=%5BOKC%2018-17%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%287%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2017-18,Regular Season,2017-10-25,0021700060,285,2,05:08,IND,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 45-41] Adams Cutting Dunk Shot: Made (11 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=285&GameID=0021700060&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=285&GameID=0021700060&Season=2017-18&flag=1&title=%5BOKC%2045-41%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2811%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2017-18,Regular Season,2017-10-27,0021700074,285,2,03:18,OKC,MIN,203500 Steven Adams,201566 Russell Westbrook,[OKC 51-44] Adams Dunk Shot: Made (8 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=285&GameID=0021700074&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=285&GameID=0021700074&Season=2017-18&flag=1&title=%5BOKC%2051-44%5D%20Adams%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2017-18,Regular Season,2017-10-27,0021700074,411,3,05:44,OKC,MIN,203500 Steven Adams,201566 Russell Westbrook,[OKC 75-75] Adams Alley Oop Dunk Shot: Made (20 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=411&GameID=0021700074&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=411&GameID=0021700074&Season=2017-18&flag=1&title=%5BOKC%2075-75%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2820%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2017-18,Regular Season,2017-10-28,0021700079,61,1,05:33,OKC,CHI,203500 Steven Adams,201566 Russell Westbrook,[OKC 20-13] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=61&GameID=0021700079&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=61&GameID=0021700079&Season=2017-18&flag=1&title=%5BOKC%2020-13%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
2017-18,Regular Season,2017-10-28,0021700079,266,2,03:00,OKC,CHI,203500 Steven Adams,201566 Russell Westbrook,[OKC 46-27] Adams Alley Oop Dunk Shot: Made (8 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=266&GameID=0021700079&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=266&GameID=0021700079&Season=2017-18&flag=1&title=%5BOKC%2046-27%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2017-18,Regular Season,2017-10-28,0021700079,378,3,05:59,OKC,CHI,203500 Steven Adams,201566 Russell Westbrook,[OKC 65-38] Adams Alley Oop Dunk Shot: Made (10 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=378&GameID=0021700079&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=378&GameID=0021700079&Season=2017-18&flag=1&title=%5BOKC%2065-38%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2017-18,Regular Season,2017-10-28,0021700079,409,3,02:58,OKC,CHI,203500 Steven Adams,201566 Russell Westbrook,[OKC 74-45] Adams Dunk Shot: Made (12 PTS) Assist: Westbrook (13 AST),https://www.nba.com/stats/events?GameEventID=409&GameID=0021700079&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=409&GameID=0021700079&Season=2017-18&flag=1&title=%5BOKC%2074-45%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%2813%20AST%29
2017-18,Regular Season,2017-10-31,0021700103,114,1,05:15,OKC,MIL,203500 Steven Adams,201566 Russell Westbrook,[OKC 15-8] Adams Alley Oop Dunk Shot: Made (6 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=114&GameID=0021700103&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=114&GameID=0021700103&Season=2017-18&flag=1&title=%5BOKC%2015-8%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2017-18,Regular Season,2017-10-31,0021700103,273,2,02:41,OKC,MIL,203500 Steven Adams,201566 Russell Westbrook,[OKC 56-32] Adams Dunk Shot: Made (12 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=273&GameID=0021700103&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=273&GameID=0021700103&Season=2017-18&flag=1&title=%5BOKC%2056-32%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2017-18,Regular Season,2017-11-07,0021700158,12,1,11:16,OKC,SAC,203500 Steven Adams,201566 Russell Westbrook,[OKC 2-0] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=12&GameID=0021700158&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=12&GameID=0021700158&Season=2017-18&flag=1&title=%5BOKC%202-0%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2017-18,Regular Season,2017-11-07,0021700158,16,1,10:47,OKC,SAC,203500 Steven Adams,201566 Russell Westbrook,[OKC 4-0] Adams Running Dunk Shot: Made (4 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=16&GameID=0021700158&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=16&GameID=0021700158&Season=2017-18&flag=1&title=%5BOKC%204-0%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2017-18,Regular Season,2017-11-09,0021700168,57,1,07:29,OKC,DEN,203500 Steven Adams,201566 Russell Westbrook,[OKC 16-10] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=57&GameID=0021700168&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=57&GameID=0021700168&Season=2017-18&flag=1&title=%5BOKC%2016-10%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2017-18,Regular Season,2017-11-20,0021700248,40,1,09:18,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 10-2] Adams Dunk Shot: Made (2 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=40&GameID=0021700248&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=40&GameID=0021700248&Season=2017-18&flag=1&title=%5BOKC%2010-2%5D%20Adams%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2017-18,Regular Season,2017-11-20,0021700248,307,2,03:06,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 55-49] Adams Dunk Shot: Made (4 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=307&GameID=0021700248&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=307&GameID=0021700248&Season=2017-18&flag=1&title=%5BOKC%2055-49%5D%20Adams%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2017-18,Regular Season,2017-12-03,0021700337,306,2,01:46,SAS,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 48-39] Adams Alley Oop Dunk Shot: Made (17 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=306&GameID=0021700337&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=306&GameID=0021700337&Season=2017-18&flag=1&title=%5BOKC%2048-39%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2817%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2017-18,Regular Season,2017-12-05,0021700351,18,1,09:57,UTA,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 4-8] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=18&GameID=0021700351&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=18&GameID=0021700351&Season=2017-18&flag=1&title=%5BOKC%204-8%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2017-18,Regular Season,2017-12-05,0021700351,69,1,06:09,UTA,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 11-11] Adams Running Dunk Shot: Made (5 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=69&GameID=0021700351&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=69&GameID=0021700351&Season=2017-18&flag=1&title=%5BOKC%2011-11%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2017-18,Regular Season,2017-12-09,0021700382,261,2,05:29,OKC,MEM,203500 Steven Adams,201566 Russell Westbrook,[OKC 30-48] Adams Cutting Dunk Shot: Made (6 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=261&GameID=0021700382&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=261&GameID=0021700382&Season=2017-18&flag=1&title=%5BOKC%2030-48%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2017-18,Regular Season,2017-12-11,0021700394,266,2,04:15,CHA,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 43-41] Adams Cutting Dunk Shot: Made (5 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=266&GameID=0021700394&Season=2017-18&flag=1,https://www.nba.com/stats/events?GameEventID=266&GameID=0021700394&Season=2017-18&flag=1&title=%5BOKC%2043-41%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
